r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
28.841286,100,74.663976,0.68,2.0,28.84,0.23,77.0,396.65,4.29,30.8,0.26,0.6
34.231705,100,74.980639,0.71,1.0,34.23,0.17,83.0,425.29,6.12,27.24,0.23,0.28
23.368761,100,75.259102,0.61,0.0,23.37,0.18,82.0,573.62,7.66,20.38,0.27,0.29
46.543518,100,75.768732,0.85,2.0,46.54,0.16,84.0,196.9,4.57,24.33,0.38,0.26
40.66296,100,76.301279,0.72,1.0,40.66,0.14,86.0,319.83,9.71,20.33,0.27,0.48
46.773106,100,76.800383,0.82,0.0,46.77,0.12,88.0,330.66,7.65,26.64,0.19,0.49
25.804184,100,77.229813,0.57,4.0,25.8,0.17,83.0,534.39,9.92,20.43,0.17,0.46
40.64768,100,77.726362,-1.0,5.0,40.65,0.12,88.0,359.11,11.25,18.6,0.06,0.39
38.241276,100,78.256002,0.62,0.0,38.24,0.13,87.0,434.4,6.56,24.24,0.33,0.47
28.81008,100,78.865655,0.81,1.0,28.81,0.2,80.0,498.22,3.85,30.09,0.16,0.49
38.392918,100,79.328678,0.53,0.0,38.39,0.13,87.0,281.41,13.01,15.71,0.34,0.58
55.08332,100,79.850549,0.8,0.0,55.08,0.12,88.0,289.57,1.78,37.4,0.17,0.43
32.25575,100,80.359762,0.7,3.0,32.26,0.19,81.0,394.13,5.75,19.9,0.29,0.49
41.757996,100,80.87609,0.73,3.0,41.76,0.12,88.0,316.19,10.04,20.47,0.34,0.47
53.863194,100,81.447489,0.6,1.0,53.86,0.06,94.0,289.38,10.78,16.28,0.26,0.48
28.017448,100,82.059537,0.75,0.0,28.02,0.25,75.0,370.82,3.33,30.1,0.18,0.54
26.312292,100,82.535737,-1.0,5.0,26.31,0.2,80.0,439.27,8.13,25.97,0.27,0.58
38.18794,100,83.133679,0.6,2.0,38.19,0.14,86.0,355.81,8.69,25.36,0.33,0.44
23.02503,100,83.658328,0.62,0.0,23.03,0.17,83.0,605.83,7.9,27.34,0.19,0.56
38.419064,100,84.130604,0.63,2.0,38.42,0.16,84.0,294.33,10.33,19.27,0.34,0.5
38.52428,100,84.615237,0.74,2.0,38.52,0.15,85.0,385.69,7.73,20.1,0.19,0.44
39.512817,100,85.3372,0.65,0.0,39.51,0.15,85.0,465.48,2.56,39.83,0.24,0.45
22.49306,100,85.83637,0.53,1.0,22.49,0.21,79.0,562.24,5.87,26.21,0.18,0.68
38.7195,100,86.203366,-1.0,5.0,38.72,0.15,85.0,453.85,3.19,44.86,0.23,0.47
