r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
37.588833,100,93.058455,0.63,2.0,37.59,0.15,85.0,381.93,8.45,19.59,0.22,0.46
34.15554,100,93.517437,0.52,0.0,34.16,0.15,85.0,422.28,2.91,39.39,0.34,0.45
24.880247,100,94.06862,0.44,1.0,24.88,0.21,79.0,419.82,6.33,24.07,0.24,0.42
32.34044,100,94.66239,-1.0,5.0,32.34,0.15,85.0,443.61,3.23,44.72,0.22,0.5
35.714878,100,95.213452,0.73,3.0,35.71,0.14,86.0,422.5,9.15,23.31,0.26,0.55
35.178207,100,95.631958,0.6,3.0,35.18,0.18,82.0,352.13,9.88,17.66,0.33,0.51
24.754667,100,96.124645,-1.0,5.0,24.75,0.22,78.0,401.18,3.12,31.2,0.42,0.39
43.648434,100,96.651104,0.74,0.0,43.65,0.15,85.0,310.71,8.52,21.56,0.32,0.46
57.077934,100,97.134722,0.83,4.0,57.08,0.1,90.0,255.44,10.2,21.5,0.29,0.49
32.92145,100,97.717146,0.82,4.0,32.92,0.2,80.0,339.14,2.11,40.65,0.21,0.45
36.808594,100,98.299964,0.7,4.0,36.81,0.14,86.0,409.79,9.19,23.56,0.29,0.55
50.601364,100,98.789416,0.81,1.0,50.6,0.13,87.0,269.68,11.75,15.28,0.37,0.54
50.034065,100,99.249796,0.85,1.0,50.03,0.15,85.0,235.66,10.37,17.75,0.31,0.45
40.27922,100,99.768307,0.68,2.0,40.28,0.14,86.0,369.48,5.88,34.38,0.15,0.42
59.525925,100,100.217829,0.85,1.0,59.53,0.14,86.0,145.9,9.21,17.9,0.3,0.48
22.891447,100,100.635985,-1.0,5.0,22.89,0.16,84.0,537.47,4.27,29.64,0.24,0.41
38.38466,100,101.098506,-1.0,5.0,38.38,0.17,83.0,333.38,12.85,13.02,0.34,0.38
32.06032,100,101.579402,0.85,4.0,32.06,0.24,76.0,263.1,5.92,26.54,0.31,0.43
49.52475,100,102.08011,-1.0,5.0,49.52,0.15,85.0,241.64,11.99,19.65,0.49,0.45
30.685219,100,102.583404,-1.0,5.0,30.69,0.14,86.0,480.92,2.48,42.69,0.18,0.47
34.979805,100,103.054437,0.61,1.0,34.98,0.16,84.0,393.7,9.28,22.83,0.2,0.47
46.78144,100,103.497219,-1.0,5.0,46.78,0.15,85.0,273.89,13.55,10.59,0.34,0.44
45.950466,100,104.140472,0.49,2.0,45.95,0.14,86.0,303.6,11.27,17.5,0.42,0.4
31.553799,100,104.802822,0.48,0.0,31.55,0.2,80.0,356.22,9.63,23.97,0.25,0.61
36.60159,100,105.281488,0.76,1.0,36.6,0.18,82.0,334.79,6.2,25.97,0.05,0.62
32.928474,100,105.785839,0.73,0.0,32.93,0.18,82.0,379.54,7.07,28.73,0.22,0.45
39.526928,100,106.250527,0.39,3.0,39.53,0.12,88.0,415.05,9.62,18.69,0.23,0.47
53.662716,100,106.70173,0.78,2.0,53.66,0.14,86.0,214.01,7.6,23.85,0.23,0.44
23.668776,100,107.179172,0.46,2.0,23.67,0.12,88.0,595.08,4.17,36.02,0.16,0.42
58.830864,100,107.653214,0.79,3.0,58.83,0.11,89.0,216.17,8.54,25.91,0.3,0.45
35.748966,100,108.112198,0.61,2.0,35.75,0.16,84.0,384.56,9.57,26.09,0.32,0.44
40.580067,100,108.586753,0.78,1.0,40.58,0.18,82.0,286.32,6.24,25.6,0.3,0.42
44.44702,100,109.063645,0.49,2.0,44.45,0.17,83.0,260.41,9.94,20.84,0.32,0.43
29.301434,100,109.521976,0.7,4.0,29.3,0.2,80.0,384.35,9.45,22.16,0.23,0.44
50.155125,100,110.042172,0.65,0.0,50.16,0.12,88.0,294.4,5.38,31.28,0.08,0.42
35.386032,100,110.518969,0.86,2.0,35.39,0.22,78.0,265.02,7.33,24.83,0.26,0.48
32.15719,100,111.001231,-1.0,5.0,32.16,0.23,77.0,310.34,1.7,36.46,0.35,0.44
52.837555,100,111.430164,0.87,3.0,52.84,0.12,88.0,263.95,11.7,18.72,0.31,0.44
50.243206,100,111.928411,0.83,2.0,50.24,0.12,88.0,293.4,6.32,32.08,0.19,0.39
33.206116,100,112.424331,0.85,1.0,33.21,0.22,78.0,292.94,6.4,27.36,0.26,0.47
47.25916,100,112.981189,0.73,3.0,47.26,0.08,92.0,399.96,10.06,24.07,0.32,0.47
56.071022,100,113.531606,0.82,2.0,56.07,0.13,87.0,206.87,5.97,28.08,0.14,0.52
