r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
45.35654,100,95.33145,0.77,1.0,45.36,0.15,85.0,234.99,10.4,17.77,0.32,0.37
42.905453,100,95.734096,0.75,2.0,42.91,0.14,86.0,458.41,7.69,29.99,0.1,0.32
57.952374,100,96.151618,0.84,1.0,57.95,0.14,86.0,140.2,7.5,22.98,0.17,0.38
31.415054,100,96.628078,-1.0,5.0,31.42,0.16,84.0,553.45,4.42,29.96,0.25,0.39
37.807995,100,97.201191,-1.0,5.0,37.81,0.17,83.0,333.38,12.85,13.02,0.34,0.44
29.921412,100,97.704801,0.78,4.0,29.92,0.24,76.0,262.15,5.87,26.41,0.3,0.53
40.563488,100,98.210059,-1.0,5.0,40.56,0.15,85.0,243.99,11.83,19.81,0.47,0.47
38.54328,100,98.640689,-1.0,5.0,38.54,0.14,86.0,483.48,2.48,42.73,0.18,0.47
39.849598,100,99.013355,0.69,1.0,39.85,0.16,84.0,389.82,9.99,21.16,0.24,0.4
42.29243,100,99.513596,-1.0,5.0,42.29,0.15,85.0,277.17,13.55,10.6,0.32,0.35
36.949432,100,99.892716,0.53,2.0,36.95,0.14,86.0,303.6,11.27,17.5,0.42,0.48
37.71567,100,100.295577,0.61,0.0,37.72,0.2,80.0,356.22,9.63,23.97,0.25,0.35
43.00699,100,100.76024,0.87,1.0,43.01,0.18,82.0,336.23,6.2,25.62,0.02,0.37
36.974697,100,101.241041,0.79,0.0,36.97,0.18,82.0,401.56,7.53,27.78,0.16,0.43
46.628338,100,101.686611,0.58,3.0,46.63,0.12,88.0,422.98,10.44,17.73,0.22,0.45
52.449554,100,102.084593,0.85,1.0,52.45,0.14,86.0,210.15,6.52,26.9,0.19,0.42
31.269749,100,102.588242,0.61,2.0,31.27,0.12,88.0,612.08,4.35,36.28,0.24,0.37
52.06606,100,103.208577,0.74,3.0,52.07,0.11,89.0,217.87,8.89,25.41,0.32,0.47
37.018078,100,103.683639,0.65,2.0,37.02,0.16,84.0,390.39,9.66,25.56,0.32,0.58
34.433716,100,104.342012,0.67,1.0,34.43,0.18,82.0,455.23,5.46,28.27,0.22,0.43
38.20297,100,105.054284,0.58,2.0,38.2,0.17,83.0,260.41,9.94,20.84,0.32,0.61
31.312605,100,105.562748,0.67,4.0,31.31,0.2,80.0,400.25,10.8,19.13,0.36,0.66
51.821983,100,106.178865,0.74,0.0,51.82,0.12,88.0,292.89,6.03,29.61,0.18,0.47
27.367338,100,106.725034,0.66,2.0,27.37,0.22,78.0,388.27,9.03,22.44,0.36,0.56
29.924595,100,107.2004,-1.0,5.0,29.92,0.23,77.0,313.53,1.7,36.49,0.35,0.5
53.093803,100,107.720019,0.83,3.0,53.09,0.12,88.0,275.88,11.19,19.16,0.22,0.45
54.16523,100,108.157649,0.84,2.0,54.17,0.12,88.0,303.99,7.28,29.86,0.16,0.49
29.213219,100,108.672419,0.66,2.0,29.21,0.22,78.0,433.3,8.61,22.28,0.31,0.41
47.530632,100,109.166236,0.71,3.0,47.53,0.08,92.0,528.86,7.85,31.23,0.12,0.48
55.046135,100,109.672973,0.79,2.0,55.05,0.13,87.0,188.22,6.2,27.31,0.23,0.45
